time,v,w,noise
3.599500000000000000e+03,-8.184610307216644287e-02,1.198360510170459747e-02,9.264584630727767944e-03
3.599600097656250000e+03,-8.586201071739196777e-02,1.193069852888584137e-02,-3.984977491199970245e-03
3.599699951171875000e+03,-7.977956533432006836e-02,1.187583710998296738e-02,6.008819211274385452e-03
3.599800048828125000e+03,-7.685107737779617310e-02,1.182407140731811523e-02,2.998094540089368820e-03
3.599899902343750000e+03,-8.226811140775680542e-02,1.177382189780473709e-02,-5.284407176077365875e-03
3.600000000000000000e+03,-9.385678172111511230e-02,1.172091439366340637e-02,-1.158895250409841537e-02
3.600100097656250000e+03,-9.332207590341567993e-02,1.166226528584957123e-02,2.298811159562319517e-04
3.600199951171875000e+03,-8.745787292718887329e-02,1.160394214093685150e-02,5.568100605159997940e-03
3.600300048828125000e+03,-8.715685456991195679e-02,1.154860947281122208e-02,1.540939992992207408e-04
3.600399902343750000e+03,-8.874166756868362427e-02,1.149348262697458267e-02,-1.729557290673255920e-03
3.600500000000000000e+03,-8.829099684953689575e-02,1.143761817365884781e-02,2.595406840555369854e-04
3.600600097656250000e+03,-9.082849323749542236e-02,1.138203497976064682e-02,-2.722524106502532959e-03
3.600699951171875000e+03,-7.587325572967529297e-02,1.132523827254772186e-02,1.469813287258148193e-02
3.600800048828125000e+03,-7.341454923152923584e-02,1.127597596496343613e-02,2.563729649409651756e-03
3.600899902343750000e+03,-7.818457484245300293e-02,1.122799236327409744e-02,-4.614990204572677612e-03
3.601000000000000000e+03,-9.537925571203231812e-02,1.117767207324504852e-02,-1.715244166553020477e-02
3.601100097656250000e+03,-9.684903919696807861e-02,1.111880503594875336e-02,-1.870884792879223824e-03
3.601199951171875000e+03,-1.018731892108917236e-01,1.105926185846328735e-02,-5.472232121974229813e-03
3.601300048828125000e+03,-1.070988625288009644e-01,1.099726557731628418e-02,-5.824544932693243027e-03
3.601399902343750000e+03,-9.739349037408828735e-02,1.093271933495998383e-02,8.942396380007266998e-03
3.601500000000000000e+03,-9.615499526262283325e-02,1.087308954447507858e-02,7.564388797618448734e-04
3.601600097656250000e+03,-1.116628944873809814e-01,1.081413868814706802e-02,-1.596107706427574158e-02
3.601699951171875000e+03,-1.048668101429939270e-01,1.074749324470758438e-02,5.870754364877939224e-03
3.601800048828125000e+03,-1.191557273268699646e-01,1.068431232124567032e-02,-1.500851754099130630e-02
3.601899902343750000e+03,-1.113909929990768433e-01,1.061405055224895477e-02,6.577409338206052780e-03
3.602000000000000000e+03,-1.149613559246063232e-01,1.054774131625890732e-02,-4.506959579885005951e-03
3.602100097656250000e+03,-1.130772233009338379e-01,1.047971285879611969e-02,8.244742057286202908e-04
3.602199951171875000e+03,-1.123089268803596497e-01,1.041269488632678986e-02,-2.362849627388641238e-04
3.602300048828125000e+03,-1.127278506755828857e-01,1.034612767398357391e-02,-1.405254472047090530e-03
3.602399902343750000e+03,-1.097335591912269592e-01,1.027941796928644180e-02,1.987718744203448296e-03
3.602500000000000000e+03,-1.080395206809043884e-01,1.021427195519208908e-02,7.768220384605228901e-04
3.602600097656250000e+03,-8.943121135234832764e-02,1.015003770589828491e-02,1.773780956864356995e-02
3.602699951171875000e+03,-8.696318417787551880e-02,1.009517163038253784e-02,2.124561229720711708e-03
3.602800048828125000e+03,-8.433303236961364746e-02,1.004159450531005859e-02,2.345016459003090858e-03
3.602899902343750000e+03,-9.083989262580871582e-02,9.989386424422264099e-03,-6.731107831001281738e-03
3.603000000000000000e+03,-8.682973682880401611e-02,9.933977387845516205e-03,3.613487584516406059e-03
3.603100097656250000e+03,-9.624252468347549438e-02,9.880628436803817749e-03,-9.710637852549552917e-03
3.603199951171875000e+03,-8.477658033370971680e-02,9.822626598179340363e-03,1.091106981039047241e-02
3.603300048828125000e+03,-9.860115498304367065e-02,9.770415723323822021e-03,-1.408176589757204056e-02
3.603399902343750000e+03,-1.059721484780311584e-01,9.711344726383686066e-03,-8.003649301826953888e-03
3.603500000000000000e+03,-1.205705627799034119e-01,9.648647159337997437e-03,-1.545531116425991058e-02
3.603600097656250000e+03,-1.152497977018356323e-01,9.578713215887546539e-03,3.981090150773525238e-03
3.603699951171875000e+03,-1.181048899888992310e-01,9.511509910225868225e-03,-4.021217115223407745e-03
3.603800048828125000e+03,-1.103288754820823669e-01,9.442945942282676697e-03,6.507277954369783401e-03
3.603899902343750000e+03,-1.185643896460533142e-01,9.378338232636451721e-03,-9.255266748368740082e-03
3.604000000000000000e+03,-1.122246682643890381e-01,9.309677407145500183e-03,5.042019300162792206e-03
3.604100097656250000e+03,-1.056299507617950439e-01,9.244255721569061279e-03,5.500813014805316925e-03
3.604199951171875000e+03,-1.027275174856185913e-01,9.182196110486984253e-03,2.009290270507335663e-03
3.604300048828125000e+03,-1.016227379441261292e-01,9.121649898588657379e-03,2.928917238023132086e-04
3.604399902343750000e+03,-9.953590482473373413e-02,9.061716496944427490e-03,1.301585696637630463e-03
3.604500000000000000e+03,-1.074450910091400146e-01,9.002886712551116943e-03,-8.639588020741939545e-03
3.604600097656250000e+03,-1.166728511452674866e-01,8.940161205828189850e-03,-1.020090281963348389e-02
3.604699951171875000e+03,-1.102357357740402222e-01,8.872884325683116913e-03,5.159628577530384064e-03
3.604800048828125000e+03,-1.126596480607986450e-01,8.808893151581287384e-03,-3.497710218653082848e-03
3.604899902343750000e+03,-1.072003170847892761e-01,8.743754588067531586e-03,4.301253706216812134e-03
3.605000000000000000e+03,-9.149488061666488647e-02,8.681410923600196838e-03,1.471396815031766891e-02
3.605100097656250000e+03,-9.528694301843643188e-02,8.626981638371944427e-03,-4.336977377533912659e-03
3.605199951171875000e+03,-1.003262922167778015e-01,8.570711128413677216e-03,-5.692956969141960144e-03
3.605300048828125000e+03,-1.026003062725067139e-01,8.511977270245552063e-03,-3.076420631259679794e-03
3.605399902343750000e+03,-1.013554707169532776e-01,8.452164940536022186e-03,3.697125648614019156e-04
3.605500000000000000e+03,-9.468489885330200195e-02,8.393035270273685455e-03,5.826232489198446274e-03
3.605600097656250000e+03,-9.429384022951126099e-02,8.337299339473247528e-03,-2.693018468562513590e-04
3.605699951171875000e+03,-7.391984015703201294e-02,8.281814865767955780e-03,1.971882767975330353e-02
3.605800048828125000e+03,-6.977176666259765625e-02,8.236573077738285065e-03,3.992529120296239853e-03
3.605899902343750000e+03,-6.229389831423759460e-02,8.193450979888439178e-03,7.407550700008869171e-03
3.606000000000000000e+03,-6.271983683109283447e-02,8.154110983014106750e-03,-3.496886347420513630e-04
3.606100097656250000e+03,-5.318485572934150696e-02,8.114596828818321228e-03,9.599073790013790131e-03
3.606199951171875000e+03,-5.536573007702827454e-02,8.079890161752700806e-03,-1.947390148416161537e-03
3.606300048828125000e+03,-6.166969984769821167e-02,8.044127374887466431e-03,-6.111642811447381973e-03
3.606399902343750000e+03,-5.315412580966949463e-02,8.005248382687568665e-03,8.588855154812335968e-03
3.606500000000000000e+03,-5.392068624496459961e-02,7.970666512846946716e-03,-5.434868508018553257e-04
3.606600097656250000e+03,-5.180040746927261353e-02,7.935735397040843964e-03,2.326785121113061905e-03
3.606699951171875000e+03,-4.272437840700149536e-02,7.901899516582489014e-03,9.314957074820995331e-03
3.606800048828125000e+03,-4.178297147154808044e-02,7.872635498642921448e-03,1.318513182923197746e-03
3.606899902343750000e+03,-4.358661174774169922e-02,7.843871600925922394e-03,-1.415897975675761700e-03
3.607000000000000000e+03,-4.902452230453491211e-02,7.814234122633934021e-03,-5.079215392470359802e-03
3.607100097656250000e+03,-3.922469541430473328e-02,7.781907450407743454e-03,1.007198914885520935e-02
3.607199951171875000e+03,-4.288107901811599731e-02,7.754513062536716461e-03,-3.241901285946369171e-03
3.607300048828125000e+03,-4.372594878077507019e-02,7.725317962467670441e-03,-4.847817472182214260e-04
3.607399902343750000e+03,-4.134888947010040283e-02,7.695729844272136688e-03,2.721845172345638275e-03
3.607500000000000000e+03,-3.904239088296890259e-02,7.667359896004199982e-03,2.682735910639166832e-03
3.607600097656250000e+03,-2.983111329376697540e-02,7.640171330422163010e-03,9.616798721253871918e-03
3.607699951171875000e+03,-3.101224265992641449e-02,7.617615628987550735e-03,-6.623623776249587536e-04
3.607800048828125000e+03,-1.845744438469409943e-02,7.594491820782423019e-03,1.305753085762262344e-02
3.607899902343750000e+03,-2.144812047481536865e-02,7.577668409794569016e-03,-2.359913894906640053e-03
3.608000000000000000e+03,-1.853200420737266541e-02,7.559366524219512939e-03,3.517353674396872520e-03
3.608100097656250000e+03,-2.090201713144779205e-02,7.542541250586509705e-03,-1.743433880619704723e-03
3.608199951171875000e+03,-1.647704630158841610e-03,7.524547632783651352e-03,1.985726878046989441e-02
3.608300048828125000e+03,-5.718067288398742676e-03,7.516199257224798203e-03,-3.326432080939412117e-03
3.608399902343750000e+03,-8.906105533242225647e-03,7.505823858082294464e-03,-2.468460472300648689e-03
3.608500000000000000e+03,-8.515229448676109314e-03,7.493865210562944412e-03,1.088528661057353020e-03
3.608600097656250000e+03,-1.174519956111907959e-02,7.482113782316446304e-03,-2.530835103243589401e-03
3.608699951171875000e+03,-9.436542168259620667e-03,7.468759082257747650e-03,2.983496524393558502e-03
3.608800048828125000e+03,1.533353701233863831e-03,7.456572260707616806e-03,1.166015490889549255e-02
3.608899902343750000e+03,2.177728572860360146e-03,7.449882570654153824e-03,1.397452317178249359e-03
3.609000000000000000e+03,3.170485375449061394e-03,7.443521637469530106e-03,1.748136826790869236e-03
3.609100097656250000e+03,2.374264149693772197e-04,7.437663152813911438e-03,-2.173906657844781876e-03
3.609199951171875000e+03,-5.299070384353399277e-03,7.430344354361295700e-03,-4.791549406945705414e-03
3.609300048828125000e+03,-5.096884444355964661e-03,7.420264650136232376e-03,9.157618042081594467e-04
3.609399902343750000e+03,-5.738592706620693207e-03,7.410295773297548294e-03,7.209272007457911968e-05
3.609500000000000000e+03,4.683085251599550247e-03,7.400016300380229950e-03,1.113053783774375916e-02
3.609600097656250000e+03,-5.176651291549205780e-03,7.394957821816205978e-03,-9.098611772060394287e-03
3.609699951171875000e+03,7.911491207778453827e-03,7.384974509477615356e-03,1.379892788827419281e-02
3.609800048828125000e+03,5.747148767113685608e-03,7.381545379757881165e-03,-1.392810372635722160e-03
3.609899902343750000e+03,6.392831448465585709e-03,7.377037312835454941e-03,1.409123768098652363e-03
3.610000000000000000e+03,-4.474497400224208832e-03,7.372856605798006058e-03,-1.010192651301622391e-02
3.610100097656250000e+03,1.437015162082388997e-04,7.363246288150548935e-03,5.331000778824090958e-03
3.610199951171875000e+03,-9.705218486487865448e-03,7.355954963713884354e-03,-9.111879393458366394e-03
3.610300048828125000e+03,-6.840014830231666565e-03,7.343746256083250046e-03,3.542291466146707535e-03
3.610399902343750000e+03,-4.919730592519044876e-03,7.332982495427131653e-03,2.615514211356639862e-03
3.610500000000000000e+03,-8.714989759027957916e-03,7.323189638555049896e-03,-3.089113160967826843e-03
3.610600097656250000e+03,-2.898860536515712738e-02,7.311508990824222565e-03,-1.959291286766529083e-02
3.610699951171875000e+03,-8.986655622720718384e-03,7.289703004062175751e-03,2.049748599529266357e-02
3.610800048828125000e+03,-1.966307871043682098e-02,7.277919910848140717e-03,-1.000093761831521988e-02
3.610899902343750000e+03,-1.766369491815567017e-02,7.260810583829879761e-03,2.587503753602504730e-03
3.611000000000000000e+03,-2.519169449806213379e-02,7.244717795401811600e-03,-6.923547945916652679e-03
3.611100097656250000e+03,-1.577974110841751099e-02,7.224877364933490753e-03,9.942233562469482422e-03
3.611199951171875000e+03,-1.999691501259803772e-02,7.209762465208768845e-03,-3.600123571231961250e-03
3.611300048828125000e+03,-2.770897932350635529e-02,7.192554417997598648e-03,-7.133859209716320038e-03
3.611399902343750000e+03,-2.256079204380512238e-02,7.171507459133863449e-03,5.646152421832084656e-03
3.611500000000000000e+03,-3.517739102244377136e-02,7.153055630624294281e-03,-1.206684485077857971e-02
3.611600097656250000e+03,-3.950322791934013367e-02,7.128313649445772171e-03,-3.920705057680606842e-03
3.611699951171875000e+03,-3.330028429627418518e-02,7.101433817297220230e-03,6.548240315169095993e-03
3.611800048828125000e+03,-1.942863315343856812e-02,7.077682297676801682e-03,1.429516449570655823e-02
3.611899902343750000e+03,-2.912912704050540924e-02,7.060890085995197296e-03,-9.130237624049186707e-03
3.612000000000000000e+03,-3.539976105093955994e-02,7.039264775812625885e-03,-5.801756866276264191e-03
3.612100097656250000e+03,-3.245000168681144714e-02,7.014525588601827621e-03,3.340671304613351822e-03
3.612199951171875000e+03,-5.182444304227828979e-02,6.991285830736160278e-03,-1.894921995699405670e-02
3.612300048828125000e+03,-3.908897191286087036e-02,6.958382204174995422e-03,1.287955325096845627e-02
3.612399902343750000e+03,-4.890501871705055237e-02,6.931879557669162750e-03,-9.482062421739101410e-03
3.612500000000000000e+03,-5.324049293994903564e-02,6.900495383888483047e-03,-4.149634856730699539e-03
3.612600097656250000e+03,-5.087703466415405273e-02,6.866974756121635437e-03,2.474587177857756615e-03
3.612699951171875000e+03,-5.053831264376640320e-02,6.834669038653373718e-03,4.860735207330435514e-04
3.612800048828125000e+03,-5.982965975999832153e-02,6.802565418183803558e-03,-9.141664020717144012e-03
3.612899902343750000e+03,-4.348229989409446716e-02,6.765848025679588318e-03,1.633119210600852966e-02
3.613000000000000000e+03,-6.816457957029342651e-02,6.737341172993183136e-03,-2.442985214293003082e-02
3.613100097656250000e+03,-7.862224429845809937e-02,6.696521770209074020e-03,-1.064429897814989090e-02
3.613199951171875000e+03,-8.424210548400878906e-02,6.650513969361782074e-03,-6.040976382791996002e-03
3.613300048828125000e+03,-9.269069135189056396e-02,6.601742468774318695e-03,-9.009689092636108398e-03
3.613399902343750000e+03,-8.033595979213714600e-02,6.548795383423566818e-03,1.156970113515853882e-02
3.613500000000000000e+03,-9.559208899736404419e-02,6.502078380435705185e-03,-1.573242992162704468e-02
3.613600097656250000e+03,-7.994212210178375244e-02,6.447780411690473557e-03,1.477539166808128357e-02
3.613699951171875000e+03,-8.210367709398269653e-02,6.401361431926488876e-03,-2.638607984408736229e-03
3.613800048828125000e+03,-9.448117762804031372e-02,6.353908218443393707e-03,-1.291103567928075790e-02
3.613899902343750000e+03,-1.135534420609474182e-01,6.300313863903284073e-03,-1.993092335760593414e-02
3.614000000000000000e+03,-1.141562834382057190e-01,6.237236782908439636e-03,-2.040907973423600197e-03
3.614100097656250000e+03,-1.193516105413436890e-01,6.173921283334493637e-03,-6.659473292529582977e-03
3.614199951171875000e+03,-1.154629364609718323e-01,6.108071655035018921e-03,2.243586815893650055e-03
3.614300048828125000e+03,-1.182171702384948730e-01,6.044232286512851715e-03,-4.274503793567419052e-03
3.614399902343750000e+03,-1.075303480029106140e-01,5.979079287499189377e-03,9.067540057003498077e-03
3.614500000000000000e+03,-1.076039671897888184e-01,5.919334944337606430e-03,-1.351790153421461582e-03
3.614600097656250000e+03,-1.103390827775001526e-01,5.859613418579101562e-03,-4.021548666059970856e-03
3.614699951171875000e+03,-9.972757101058959961e-02,5.798584315925836563e-03,9.233101271092891693e-03
3.614800048828125000e+03,-9.650071710348129272e-02,5.742921959608793259e-03,2.164606004953384399e-03
3.614899902343750000e+03,-8.817604184150695801e-02,5.688928533345460892e-03,7.348801475018262863e-03
3.615000000000000000e+03,-7.652197033166885376e-02,5.639151670038700104e-03,1.089715212583541870e-02
3.615100097656250000e+03,-7.883086055517196655e-02,5.595251452177762985e-03,-2.787235425785183907e-03
3.615199951171875000e+03,-7.793188840150833130e-02,5.550240632146596909e-03,3.628512204159051180e-04
3.615300048828125000e+03,-6.940718740224838257e-02,5.505724344402551651e-03,8.005026727914810181e-03
3.615399902343750000e+03,-9.232042729854583740e-02,5.465514957904815674e-03,-2.324896492063999176e-02
3.615500000000000000e+03,-9.239722043275833130e-02,5.413889419287443161e-03,-9.654499008320271969e-04
3.615600097656250000e+03,-9.363461285829544067e-02,5.362276919186115265e-03,-2.133279107511043549e-03
3.615699951171875000e+03,-8.915141969919204712e-02,5.310097243636846542e-03,3.548572771251201630e-03
3.615800048828125000e+03,-9.593126922845840454e-02,5.260211415588855743e-03,-7.599995471537113190e-03
3.615899902343750000e+03,-8.453072607517242432e-02,5.206985399127006531e-03,1.039232593029737473e-02
3.616000000000000000e+03,-9.081713110208511353e-02,5.159513093531131744e-03,-6.999034434556961060e-03
3.616100097656250000e+03,-9.429270029067993164e-02,5.108945071697235107e-03,-4.354620352387428284e-03
3.616199951171875000e+03,-9.961787611246109009e-02,5.056689959019422531e-03,-6.303146481513977051e-03
3.616300048828125000e+03,-8.681692183017730713e-02,5.001824349164962769e-03,1.166768372058868408e-02
3.616399902343750000e+03,-1.058117002248764038e-01,4.953414201736450195e-03,-1.978551782667636871e-02
3.616500000000000000e+03,-8.753208816051483154e-02,4.895554855465888977e-03,1.695183105766773224e-02
3.616600097656250000e+03,-7.273480296134948730e-02,4.846893250942230225e-03,1.397761981934309006e-02
3.616699951171875000e+03,-7.762063294649124146e-02,4.805678967386484146e-03,-5.358783062547445297e-03
3.616800048828125000e+03,-6.729145348072052002e-02,4.762062802910804749e-03,9.742254391312599182e-03
3.616899902343750000e+03,-6.569113582372665405e-02,4.723655059933662415e-03,1.234140596352517605e-03
3.617000000000000000e+03,-4.967269301414489746e-02,4.686085972934961319e-03,1.568089425563812256e-02
3.617100097656250000e+03,-4.060291498899459839e-02,4.656563512980937958e-03,9.018693119287490845e-03
3.617199951171875000e+03,-1.987976394593715668e-02,4.631605464965105057e-03,2.080599591135978699e-02
3.617300048828125000e+03,-3.502106666564941406e-02,4.617033991962671280e-03,-1.481982506811618805e-02
3.617399902343750000e+03,-3.335932642221450806e-02,4.594906233251094818e-03,1.815261435694992542e-03
3.617500000000000000e+03,-4.988774284720420837e-02,4.573631566017866135e-03,-1.635628193616867065e-02
3.617600097656250000e+03,-5.474288016557693481e-02,4.544114228338003159e-03,-4.920950159430503845e-03
3.617699951171875000e+03,-3.325042873620986938e-02,4.512198735028505325e-03,2.134208008646965027e-02
3.617800048828125000e+03,-2.897389419376850128e-02,4.491061437875032425e-03,4.441739525645971298e-03
3.617899902343750000e+03,-1.984737440943717957e-02,4.472083412110805511e-03,9.340177290141582489e-03
3.618000000000000000e+03,-1.527755241841077805e-02,4.457687493413686752e-03,4.875649698078632355e-03
3.618100097656250000e+03,-1.134861446917057037e-02,4.445591010153293610e-03,4.273455124348402023e-03
3.618199951171875000e+03,-1.667818799614906311e-02,4.435471259057521820e-03,-4.955427721142768860e-03
3.618300048828125000e+03,-2.373144589364528656e-02,4.422696772962808609e-03,-6.722772028297185898e-03
3.618399902343750000e+03,-2.920435555279254913e-02,4.406408406794071198e-03,-5.209767259657382965e-03
3.618500000000000000e+03,-5.530972406268119812e-02,4.387399647384881973e-03,-2.590279281139373779e-02
3.618600097656250000e+03,-5.591206997632980347e-02,4.355357494205236435e-03,-7.782862521708011627e-04
3.618699951171875000e+03,-5.344690382480621338e-02,4.323046188801527023e-03,2.275417093187570572e-03
3.618800048828125000e+03,-5.917120352387428284e-02,4.291999619454145432e-03,-5.874436814337968826e-03
3.618899902343750000e+03,-6.015595793724060059e-02,4.258121829479932785e-03,-1.239756122231483459e-03
3.619000000000000000e+03,-5.489820614457130432e-02,4.223785828799009323e-03,4.981048870831727982e-03
3.619100097656250000e+03,-4.631912708282470703e-02,4.192112945020198822e-03,8.393972180783748627e-03
3.619199951171875000e+03,-5.763495340943336487e-02,4.164761397987604141e-03,-1.136342063546180725e-02
3.619300048828125000e+03,-6.493522971868515015e-02,4.131779074668884277e-03,-7.539904676377773285e-03
3.619399902343750000e+03,-5.741040781140327454e-02,4.095179494470357895e-03,7.143200375139713287e-03
3.619500000000000000e+03,-5.158006399869918823e-02,4.062379244714975357e-03,5.587812978774309158e-03
3.619600097656250000e+03,-3.868123888969421387e-02,4.032526630908250809e-03,1.275408640503883362e-02
3.619699951171875000e+03,-2.636755816638469696e-02,4.009153693914413452e-03,1.236063428223133087e-02
3.619800048828125000e+03,-3.652303013950586319e-03,3.991960547864437103e-03,2.290949784219264984e-02
3.619899902343750000e+03,-6.809252779930830002e-03,3.986142575740814209e-03,-2.777420915663242340e-03
3.620000000000000000e+03,7.806652225553989410e-03,3.978751599788665771e-03,1.497557293623685837e-02
3.620100097656250000e+03,-1.351930550299584866e-03,3.978676162660121918e-03,-8.728025481104850769e-03
3.620199951171875000e+03,2.096913382411003113e-02,3.974021412432193756e-03,2.271197922527790070e-02
3.620300048828125000e+03,2.482576668262481689e-02,3.980531822890043259e-03,4.313633311539888382e-03
3.620399902343750000e+03,2.950882166624069214e-02,3.988964017480611801e-03,5.142052657902240753e-03
3.620500000000000000e+03,3.844249993562698364e-02,3.999729640781879425e-03,9.391259402036666870e-03
3.620600097656250000e+03,2.514169923961162567e-02,4.014951176941394806e-03,-1.285810489207506180e-02
3.620699951171875000e+03,1.448325533419847488e-02,4.023507237434387207e-03,-1.019602268934249878e-02
3.620800048828125000e+03,1.512758620083332062e-02,4.026725422590970993e-03,1.097376225516200066e-03
3.620899902343750000e+03,1.795274205505847931e-02,4.030262585729360580e-03,3.279783762991428375e-03
3.621000000000000000e+03,3.725005686283111572e-02,4.035208839923143387e-03,1.975684054195880890e-02
3.621100097656250000e+03,2.779591083526611328e-02,4.049798473715782166e-03,-9.004901163280010223e-03
3.621199951171875000e+03,4.194248095154762268e-02,4.059646744281053543e-03,1.461155340075492859e-02
3.621300048828125000e+03,3.898453712463378906e-02,4.076558165252208710e-03,-2.519601024687290192e-03
3.621399902343750000e+03,3.588381409645080566e-02,4.091973882168531418e-03,-2.651797607541084290e-03
3.621500000000000000e+03,3.387143090367317200e-02,4.105824045836925507e-03,-1.554349786601960659e-03
3.621600097656250000e+03,3.051195666193962097e-02,4.118653945624828339e-03,-2.896113321185112000e-03
3.621699951171875000e+03,3.465815261006355286e-02,4.129791166633367538e-03,4.615707788616418839e-03
3.621800048828125000e+03,3.044708445668220520e-02,4.142990335822105408e-03,-3.746759146451950073e-03
3.621899902343750000e+03,1.659429259598255157e-02,4.154070746153593063e-03,-1.338077150285243988e-02
3.622000000000000000e+03,1.358370762318372726e-02,4.158213734626770020e-03,-2.540663117542862892e-03
3.622100097656250000e+03,1.745114848017692566e-02,4.160847514867782593e-03,4.332057666033506393e-03
3.622199951171875000e+03,3.675601910799741745e-03,4.165412392467260361e-03,-1.330365147441625595e-02
3.622300048828125000e+03,8.761820383369922638e-03,4.163084551692008972e-03,5.519723985344171524e-03
3.622399902343750000e+03,1.950908824801445007e-02,4.163302481174468994e-03,1.119939237833023071e-02
3.622500000000000000e+03,3.307428956031799316e-02,4.168893676251173019e-03,1.403985638171434402e-02
3.622600097656250000e+03,3.580663353204727173e-02,4.181262105703353882e-03,3.203361993655562401e-03
3.622699951171875000e+03,1.821908541023731232e-02,4.194984212517738342e-03,-1.712041907012462616e-02
3.622800048828125000e+03,2.388660237193107605e-02,4.199898801743984222e-03,6.143862847238779068e-03
3.622899902343750000e+03,3.258112072944641113e-02,4.207642283290624619e-03,9.175392799079418182e-03
3.623000000000000000e+03,2.549755014479160309e-02,4.219725262373685837e-03,-6.607903167605400085e-03
3.623100097656250000e+03,2.432516403496265411e-02,4.228254314512014389e-03,-6.895309779793024063e-04
3.623199951171875000e+03,2.842923067510128021e-02,4.236188717186450958e-03,4.587827250361442566e-03
3.623300048828125000e+03,4.490147158503532410e-02,4.246167372912168503e-03,1.695544086396694183e-02
3.623399902343750000e+03,4.202778637409210205e-02,4.264371935278177261e-03,-2.427203347906470299e-03
3.623500000000000000e+03,5.002444609999656677e-02,4.281121306121349335e-03,8.455195464193820953e-03
3.623600097656250000e+03,5.259711295366287231e-02,4.301852546632289886e-03,3.000662662088871002e-03
3.623699951171875000e+03,5.407180637121200562e-02,4.323849454522132874e-03,1.891935709863901138e-03
3.623800048828125000e+03,6.628219038248062134e-02,4.346561618149280548e-03,1.262194197624921799e-02
3.623899902343750000e+03,5.806073918938636780e-02,4.375356249511241913e-03,-7.887564599514007568e-03
3.624000000000000000e+03,5.985311418771743774e-02,4.400011152029037476e-03,2.185827121138572693e-03
3.624100097656250000e+03,5.972645804286003113e-02,4.425537772476673126e-03,2.579021966084837914e-04
3.624199951171875000e+03,4.504263028502464294e-02,4.450975451618432999e-03,-1.429589837789535522e-02
3.624300048828125000e+03,5.626952275633811951e-02,4.469045903533697128e-03,1.169331185519695282e-02
3.624399902343750000e+03,6.372065842151641846e-02,4.492711741477251053e-03,7.864747196435928345e-03
3.624500000000000000e+03,6.367465108633041382e-02,4.520079586654901505e-03,3.214082389604300261e-04
3.624600097656250000e+03,6.082451343536376953e-02,4.547396674752235413e-03,-2.479658927768468857e-03
3.624699951171875000e+03,6.043371558189392090e-02,4.573261365294456482e-03,2.105218754877569154e-06
3.624800048828125000e+03,6.674634665250778198e-02,4.598904866725206375e-03,6.710716057568788528e-03
3.624899902343750000e+03,6.689257919788360596e-02,4.627679008990526199e-03,5.018072552047669888e-04
3.625000000000000000e+03,6.020278856158256531e-02,4.656497389078140259e-03,-6.332464050501585007e-03
3.625100097656250000e+03,5.488941818475723267e-02,4.681942053139209747e-03,-4.905447363853454590e-03
3.625199951171875000e+03,5.433156713843345642e-02,4.704704973846673965e-03,-1.150218959082849324e-04
3.625300048828125000e+03,4.503599554300308228e-02,4.727166146039962769e-03,-8.847355842590332031e-03
3.625399902343750000e+03,4.770411550998687744e-02,4.744957201182842255e-03,3.162186592817306519e-03
3.625500000000000000e+03,3.969597816467285156e-02,4.764064215123653412e-03,-7.523213047534227371e-03
3.625600097656250000e+03,3.012664616107940674e-02,4.779147915542125702e-03,-9.053645655512809753e-03
3.625699951171875000e+03,5.988337472081184387e-02,4.789432045072317123e-03,3.029271028935909271e-02
3.625800048828125000e+03,7.786311954259872437e-02,4.814584273844957352e-03,1.840304583311080933e-02
3.625899902343750000e+03,7.894730567932128906e-02,4.848701413720846176e-03,1.365582575090229511e-03
3.626000000000000000e+03,8.674637228250503540e-02,4.883326590061187744e-03,8.073449134826660156e-03
3.626100097656250000e+03,9.623471647500991821e-02,4.921816289424896240e-03,9.685563854873180389e-03
3.626199951171875000e+03,9.542892873287200928e-02,4.965011961758136749e-03,-7.157228537835180759e-04
3.626300048828125000e+03,9.800703823566436768e-02,5.007761530578136444e-03,2.682456513866782188e-03
3.626399902343750000e+03,9.544348716735839844e-02,5.051757209002971649e-03,-2.487167250365018845e-03
3.626500000000000000e+03,1.072429791092872620e-01,5.094427149742841721e-03,1.191233564168214798e-02
3.626600097656250000e+03,1.193244904279708862e-01,5.142954178154468536e-03,1.204289868474006653e-02
3.626699951171875000e+03,1.343563646078109741e-01,5.197473336011171341e-03,1.481766346842050552e-02
3.626800048828125000e+03,1.373412013053894043e-01,5.259454250335693359e-03,2.523483941331505775e-03
3.626899902343750000e+03,1.584156602621078491e-01,5.322865210473537445e-03,2.056560292840003967e-02
3.627000000000000000e+03,1.586044430732727051e-01,5.396750289946794510e-03,-7.243302534334361553e-04
3.627100097656250000e+03,1.789329648017883301e-01,5.470655858516693115e-03,1.941888779401779175e-02
3.627199951171875000e+03,1.758848875761032104e-01,5.554651841521263123e-03,-4.395246971398591995e-03
3.627300048828125000e+03,1.648455113172531128e-01,5.637039430439472198e-03,-1.230859942734241486e-02
3.627399902343750000e+03,1.851003766059875488e-01,5.713825114071369171e-03,1.923747546970844269e-02
3.627500000000000000e+03,1.928317099809646606e-01,5.800661630928516388e-03,6.264887284487485886e-03
3.627600097656250000e+03,1.993996202945709229e-01,5.891276989132165909e-03,4.924828652292490005e-03
3.627699951171875000e+03,1.977756470441818237e-01,5.985085386782884598e-03,-3.419857239350676537e-03
3.627800048828125000e+03,1.915039718151092529e-01,6.077988073229789734e-03,-8.017788641154766083e-03
